epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
155,668.692,1.60055,1.09751,1.32172,0.30993,0.33302,0.27046,0.10146,2.34253,1.8333,1.89596,0.000773563,0.000773563,0.000773563
156,673.023,1.59538,1.09051,1.32036,0.43088,0.25718,0.26214,0.1001,2.29559,1.7365,1.86297,0.000770469,0.000770469,0.000770469
157,677.302,1.5771,1.10319,1.32872,0.51041,0.27105,0.27284,0.10762,2.28754,1.69229,1.89343,0.000767375,0.000767375,0.000767375
158,681.554,1.58768,1.0825,1.31206,0.51593,0.25541,0.27844,0.10621,2.24472,1.69418,1.84484,0.000764281,0.000764281,0.000764281
159,685.98,1.60233,1.07773,1.31062,0.43173,0.27648,0.26983,0.10989,2.23759,1.76613,1.82806,0.000761188,0.000761188,0.000761188
160,690.095,1.63313,1.10815,1.32561,0.36235,0.34839,0.29132,0.11879,2.21364,1.64335,1.80684,0.000758094,0.000758094,0.000758094
161,694.657,1.61096,1.07543,1.30715,0.30471,0.36886,0.28918,0.11336,2.22475,1.63024,1.80389,0.000755,0.000755,0.000755
162,698.773,1.57788,1.05855,1.30783,0.43768,0.31132,0.31259,0.12495,2.21151,1.61347,1.80277,0.000751906,0.000751906,0.000751906
163,703.059,1.57389,1.0497,1.29544,0.44208,0.27439,0.2886,0.11426,2.31599,1.69195,1.87611,0.000748813,0.000748813,0.000748813
164,707.415,1.56961,1.08137,1.30485,0.45905,0.28031,0.2782,0.10526,2.30519,1.72805,1.87344,0.000745719,0.000745719,0.000745719
165,711.504,1.58054,1.09676,1.32985,0.46221,0.25585,0.26524,0.10188,2.25284,1.6316,1.83728,0.000742625,0.000742625,0.000742625
166,716.073,1.58653,1.06946,1.31611,0.33608,0.3182,0.29932,0.12113,2.19237,1.63939,1.79729,0.000739531,0.000739531,0.000739531
167,720.32,1.56345,1.0632,1.2952,0.53035,0.26028,0.29818,0.11071,2.21104,1.66869,1.79619,0.000736438,0.000736438,0.000736438
168,724.608,1.60222,1.07183,1.31459,0.35044,0.36789,0.28852,0.1115,2.26312,1.69098,1.82551,0.000733344,0.000733344,0.000733344
169,728.694,1.53709,1.03893,1.29541,0.42097,0.2639,0.27394,0.0985,2.276,1.70296,1.83527,0.00073025,0.00073025,0.00073025
170,733.053,1.53722,1.03369,1.2892,0.39068,0.34888,0.2812,0.10737,2.23122,1.65839,1.83042,0.000727156,0.000727156,0.000727156
171,737.31,1.58425,1.06703,1.33089,0.27452,0.26965,0.2148,0.08035,2.27805,1.80351,1.85687,0.000724062,0.000724062,0.000724062
