epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,664.318,1.36129,0.84185,1.16558,0.47249,0.28984,0.29708,0.11875,2.24785,1.59527,1.84828,0.000699312,0.000699312,0.000699312
180,667.995,1.33513,0.81711,1.1386,0.45928,0.31456,0.30898,0.11591,2.22607,1.62643,1.84466,0.000696219,0.000696219,0.000696219
181,671.538,1.35436,0.81851,1.16826,0.47767,0.36556,0.34792,0.1481,2.23995,1.6054,1.84125,0.000693125,0.000693125,0.000693125
182,675.423,1.33438,0.81139,1.14542,0.52473,0.34319,0.35425,0.14828,2.26641,1.64587,1.84201,0.000690031,0.000690031,0.000690031
183,679.086,1.35059,0.81512,1.16322,0.47199,0.2692,0.28255,0.11514,2.31853,1.64459,1.87099,0.000686937,0.000686937,0.000686937
184,682.663,1.3638,0.83449,1.15985,0.42152,0.35421,0.32433,0.12989,2.25662,1.60159,1.80647,0.000683844,0.000683844,0.000683844
185,686.356,1.34589,0.83345,1.15412,0.39273,0.37987,0.32159,0.1253,2.22095,1.55597,1.79274,0.00068075,0.00068075,0.00068075
186,690.155,1.33323,0.82558,1.16034,0.47807,0.33393,0.31311,0.1241,2.25889,1.68785,1.83861,0.000677656,0.000677656,0.000677656
187,693.703,1.3228,0.80965,1.15707,0.35835,0.38354,0.34189,0.12994,2.17629,1.52852,1.78611,0.000674562,0.000674562,0.000674562
188,697.521,1.34408,0.83223,1.15621,0.63547,0.29317,0.35453,0.13912,2.20513,1.51951,1.76413,0.000671469,0.000671469,0.000671469
189,701.281,1.35694,0.8223,1.15429,0.5023,0.34834,0.3609,0.14279,2.2041,1.49334,1.77718,0.000668375,0.000668375,0.000668375
190,704.97,1.32204,0.79268,1.14105,0.41218,0.45257,0.38997,0.1459,2.17419,1.53344,1.76112,0.000665281,0.000665281,0.000665281
191,708.757,1.29718,0.79085,1.13066,0.54724,0.37257,0.40159,0.15942,2.1792,1.56746,1.77687,0.000662188,0.000662188,0.000662188
192,712.337,1.35622,0.81083,1.14794,0.46225,0.35574,0.366,0.14405,2.21381,1.59344,1.80525,0.000659094,0.000659094,0.000659094
193,715.988,1.30952,0.78551,1.14046,0.51627,0.29504,0.3124,0.12717,2.26121,1.57803,1.83547,0.000656,0.000656,0.000656
194,719.709,1.27114,0.77765,1.13234,0.3251,0.34153,0.27877,0.10761,2.26089,1.6662,1.83044,0.000652906,0.000652906,0.000652906
195,723.4,1.33066,0.79976,1.13695,0.50249,0.27861,0.29424,0.11261,2.28819,1.74434,1.84704,0.000649813,0.000649813,0.000649813
196,727.085,1.32327,0.79379,1.14055,0.59079,0.25288,0.29422,0.11633,2.2752,1.75965,1.85257,0.000646719,0.000646719,0.000646719
197,730.852,1.31003,0.80725,1.14353,0.36907,0.40886,0.31446,0.12314,2.23648,1.62243,1.83685,0.000643625,0.000643625,0.000643625
198,734.514,1.32369,0.79274,1.13071,0.48365,0.35793,0.31986,0.13359,2.22995,1.58892,1.8082,0.000640531,0.000640531,0.000640531
199,738.102,1.31185,0.78648,1.14086,0.39498,0.30109,0.301,0.1206,2.22155,1.56993,1.83923,0.000637437,0.000637437,0.000637437
200,741.841,1.27099,0.76835,1.11666,0.40466,0.31514,0.28286,0.10916,2.23291,1.62902,1.84016,0.000634344,0.000634344,0.000634344
201,745.459,1.25184,0.75985,1.11365,0.31484,0.43003,0.31356,0.12477,2.21507,1.60231,1.82396,0.00063125,0.00063125,0.00063125
202,749.219,1.25174,0.77008,1.12208,0.53822,0.34828,0.32,0.12259,2.22387,1.57899,1.83168,0.000628156,0.000628156,0.000628156
203,752.797,1.31536,0.77523,1.13028,0.44346,0.32026,0.31016,0.11821,2.22969,1.5451,1.8491,0.000625062,0.000625062,0.000625062
204,756.658,1.27472,0.76762,1.13,0.39222,0.35393,0.30343,0.11829,2.20176,1.5038,1.81002,0.000621969,0.000621969,0.000621969
205,760.209,1.29186,0.77865,1.13212,0.43276,0.37578,0.33903,0.13286,2.22179,1.5299,1.82657,0.000618875,0.000618875,0.000618875
206,764.013,1.29615,0.78332,1.12539,0.49456,0.30447,0.3147,0.12441,2.22127,1.66175,1.83559,0.000615781,0.000615781,0.000615781
207,767.7,1.29166,0.78013,1.12156,0.41727,0.34205,0.32969,0.13733,2.2422,1.66166,1.84142,0.000612687,0.000612687,0.000612687
208,771.515,1.28121,0.76919,1.12445,0.41927,0.3108,0.30396,0.12272,2.24155,1.59464,1.85844,0.000609594,0.000609594,0.000609594
209,775.119,1.25684,0.76442,1.11801,0.29545,0.30052,0.27369,0.10693,2.27945,1.63513,1.89463,0.0006065,0.0006065,0.0006065
210,778.79,1.2728,0.75537,1.11945,0.30146,0.27345,0.26996,0.10145,2.23676,1.6356,1.83989,0.000603406,0.000603406,0.000603406
211,782.553,1.23866,0.75628,1.11901,0.42234,0.2799,0.28005,0.10691,2.22783,1.65537,1.81909,0.000600313,0.000600313,0.000600313
212,786.415,1.27799,0.77084,1.11947,0.36461,0.33002,0.28719,0.11422,2.22354,1.59842,1.81364,0.000597219,0.000597219,0.000597219
213,790.001,1.23031,0.73925,1.09919,0.37591,0.33713,0.30155,0.11887,2.23581,1.55455,1.82268,0.000594125,0.000594125,0.000594125
214,793.671,1.285,0.77543,1.10408,0.41754,0.3306,0.30292,0.11935,2.26746,1.62935,1.83834,0.000591031,0.000591031,0.000591031
215,797.286,1.27414,0.76401,1.11683,0.43266,0.35337,0.312,0.11736,2.30703,1.62227,1.86795,0.000587938,0.000587938,0.000587938
216,801.031,1.27633,0.77371,1.11163,0.36716,0.40983,0.3276,0.1276,2.22911,1.53991,1.81831,0.000584844,0.000584844,0.000584844
217,804.787,1.27466,0.75611,1.11608,0.32849,0.40525,0.30151,0.1168,2.26588,1.57791,1.83003,0.00058175,0.00058175,0.00058175
218,808.409,1.25106,0.75232,1.1111,0.31879,0.28815,0.28325,0.10691,2.25771,1.58749,1.82363,0.000578656,0.000578656,0.000578656
219,812.043,1.23357,0.746,1.11786,0.58305,0.26817,0.26605,0.10441,2.27047,1.64193,1.85039,0.000575563,0.000575563,0.000575563
220,815.854,1.25021,0.7389,1.10706,0.58441,0.25059,0.27,0.10067,2.33126,1.71214,1.88459,0.000572469,0.000572469,0.000572469
221,819.366,1.23276,0.74283,1.09784,0.30417,0.32565,0.29894,0.10895,2.25593,1.63376,1.8578,0.000569375,0.000569375,0.000569375
222,823.169,1.26201,0.74167,1.10738,0.33033,0.28596,0.28911,0.10896,2.23801,1.59078,1.86821,0.000566281,0.000566281,0.000566281
223,826.896,1.20891,0.73312,1.10109,0.31536,0.30389,0.29407,0.11375,2.24374,1.56513,1.86291,0.000563187,0.000563187,0.000563187
224,830.567,1.21424,0.7469,1.10643,0.44362,0.33219,0.31476,0.1162,2.26462,1.58274,1.84783,0.000560094,0.000560094,0.000560094
225,834.064,1.26067,0.76273,1.10627,0.43429,0.31701,0.29191,0.115,2.31896,1.60815,1.86973,0.000557,0.000557,0.000557
226,837.725,1.26694,0.75303,1.10645,0.50866,0.35032,0.33053,0.12687,2.22476,1.54814,1.82314,0.000553906,0.000553906,0.000553906
227,841.277,1.21201,0.7181,1.08539,0.58357,0.32075,0.3315,0.12985,2.24931,1.54466,1.87036,0.000550813,0.000550813,0.000550813
228,844.813,1.23864,0.72225,1.09259,0.40163,0.32145,0.28331,0.11108,2.24482,1.5733,1.83318,0.000547719,0.000547719,0.000547719
229,848.606,1.24332,0.74976,1.1126,0.3457,0.31745,0.28226,0.10568,2.25555,1.66351,1.8292,0.000544625,0.000544625,0.000544625
230,852.431,1.24109,0.75409,1.11225,0.38049,0.31066,0.28865,0.10282,2.24416,1.67597,1.84306,0.000541531,0.000541531,0.000541531
231,855.913,1.23023,0.7338,1.09773,0.41017,0.33339,0.27923,0.10603,2.21984,1.66713,1.8216,0.000538438,0.000538438,0.000538438
232,859.424,1.189,0.72419,1.09855,0.40549,0.30946,0.27925,0.10987,2.21879,1.67312,1.8263,0.000535344,0.000535344,0.000535344
233,862.94,1.2274,0.71764,1.09798,0.41033,0.33908,0.30396,0.11987,2.22212,1.63789,1.83658,0.00053225,0.00053225,0.00053225
234,866.617,1.22145,0.73226,1.09662,0.34472,0.28888,0.25979,0.10097,2.33428,1.83733,1.88117,0.000529156,0.000529156,0.000529156
235,870.262,1.22674,0.72755,1.08238,0.41086,0.36024,0.31824,0.12604,2.26953,1.67883,1.8644,0.000526063,0.000526063,0.000526063
236,874.003,1.2292,0.72576,1.09523,0.43688,0.35257,0.32045,0.1171,2.27638,1.57272,1.89654,0.000522969,0.000522969,0.000522969
237,877.734,1.22013,0.72169,1.08218,0.41442,0.32894,0.31866,0.12045,2.27952,1.57891,1.88308,0.000519875,0.000519875,0.000519875
238,881.405,1.21178,0.72395,1.0897,0.55359,0.27997,0.31054,0.11335,2.28502,1.58392,1.87988,0.000516781,0.000516781,0.000516781
239,885.017,1.18897,0.69762,1.07266,0.49391,0.29789,0.29923,0.11605,2.24561,1.59434,1.87101,0.000513688,0.000513688,0.000513688
240,888.818,1.19571,0.694,1.08657,0.44364,0.27928,0.27841,0.10679,2.2918,1.6189,1.90923,0.000510594,0.000510594,0.000510594
241,892.349,1.19705,0.70268,1.07026,0.3851,0.35354,0.28627,0.10596,2.27155,1.62506,1.88649,0.0005075,0.0005075,0.0005075
242,896.062,1.1912,0.69104,1.07079,0.41193,0.28369,0.26945,0.10503,2.26883,1.62384,1.88065,0.000504406,0.000504406,0.000504406
243,899.618,1.19324,0.70054,1.07316,0.42279,0.31412,0.27751,0.10437,2.29008,1.60239,1.89592,0.000501313,0.000501313,0.000501313
244,903.415,1.21077,0.71234,1.08378,0.45023,0.33622,0.29959,0.11422,2.3017,1.59321,1.88444,0.000498219,0.000498219,0.000498219
245,906.965,1.21176,0.71554,1.08022,0.37558,0.34566,0.28789,0.11472,2.2774,1.59185,1.87678,0.000495125,0.000495125,0.000495125
246,910.726,1.19183,0.7006,1.06976,0.39308,0.39427,0.32171,0.13559,2.22652,1.5538,1.83239,0.000492031,0.000492031,0.000492031
247,914.37,1.18025,0.70242,1.08118,0.39638,0.34157,0.29973,0.12083,2.22717,1.6204,1.83548,0.000488938,0.000488938,0.000488938
248,918.044,1.20484,0.70452,1.07656,0.41265,0.35876,0.31243,0.1194,2.24424,1.68673,1.8453,0.000485844,0.000485844,0.000485844
249,921.768,1.19479,0.70594,1.0752,0.38553,0.3188,0.28127,0.1107,2.26349,1.80727,1.85689,0.00048275,0.00048275,0.00048275
250,925.212,1.20055,0.70928,1.07875,0.40378,0.29877,0.28464,0.10996,2.27656,1.84682,1.88679,0.000479656,0.000479656,0.000479656
251,928.921,1.18586,0.68786,1.07794,0.44443,0.34592,0.30704,0.11229,2.25783,1.7531,1.86475,0.000476562,0.000476562,0.000476562
252,932.597,1.20633,0.70572,1.07673,0.38055,0.24921,0.27921,0.10276,2.30147,1.73067,1.89414,0.000473469,0.000473469,0.000473469
253,936.041,1.18575,0.69078,1.06584,0.34465,0.38237,0.29821,0.11057,2.28703,1.66309,1.88415,0.000470375,0.000470375,0.000470375
254,939.808,1.18069,0.69685,1.09001,0.30295,0.42812,0.29335,0.11029,2.29269,1.66094,1.8884,0.000467281,0.000467281,0.000467281
255,943.369,1.18412,0.69384,1.06084,0.39127,0.31987,0.29366,0.10861,2.30062,1.67762,1.90696,0.000464188,0.000464188,0.000464188
256,947.1,1.17732,0.69598,1.07515,0.43595,0.28814,0.29198,0.1148,2.31606,1.66514,1.91995,0.000461094,0.000461094,0.000461094
257,950.804,1.16236,0.68378,1.0632,0.41723,0.29531,0.3272,0.12593,2.264,1.54097,1.89644,0.000458,0.000458,0.000458
258,954.338,1.17752,0.68496,1.06116,0.49686,0.39607,0.37595,0.15119,2.19523,1.48557,1.85336,0.000454906,0.000454906,0.000454906
259,957.98,1.13967,0.67362,1.04959,0.42957,0.39422,0.37333,0.15389,2.22078,1.51657,1.83672,0.000451813,0.000451813,0.000451813
260,961.674,1.16032,0.69766,1.07634,0.45693,0.37807,0.33589,0.13348,2.23536,1.52029,1.87147,0.000448719,0.000448719,0.000448719
261,965.225,1.16573,0.67755,1.06684,0.46634,0.34209,0.32852,0.12629,2.25989,1.55802,1.89807,0.000445625,0.000445625,0.000445625
262,968.936,1.15502,0.67205,1.0666,0.56542,0.30098,0.33634,0.12858,2.25159,1.59528,1.87076,0.000442531,0.000442531,0.000442531
263,972.621,1.1782,0.69855,1.08005,0.45023,0.31093,0.32611,0.12742,2.24166,1.62888,1.8374,0.000439437,0.000439437,0.000439437
264,976.317,1.15228,0.67436,1.05826,0.48868,0.33705,0.34382,0.13282,2.25956,1.62067,1.86721,0.000436344,0.000436344,0.000436344
265,980.021,1.13504,0.66504,1.04866,0.46332,0.35107,0.329,0.12679,2.25073,1.57247,1.88693,0.00043325,0.00043325,0.00043325
266,983.663,1.14996,0.67369,1.0551,0.50369,0.34333,0.34469,0.13687,2.25948,1.51763,1.85607,0.000430156,0.000430156,0.000430156
267,987.228,1.13726,0.67322,1.05852,0.39288,0.38229,0.33136,0.13531,2.24657,1.56843,1.84158,0.000427062,0.000427062,0.000427062
268,991.002,1.14515,0.66422,1.07375,0.42753,0.34647,0.33307,0.12271,2.33625,1.62716,1.9412,0.000423969,0.000423969,0.000423969
269,994.672,1.13983,0.67663,1.06324,0.43724,0.38757,0.33266,0.12211,2.29258,1.59077,1.8953,0.000420875,0.000420875,0.000420875
270,998.426,1.13824,0.67083,1.04733,0.41975,0.34343,0.30831,0.11675,2.28081,1.62902,1.87254,0.000417781,0.000417781,0.000417781
271,1002.02,1.14452,0.66449,1.06605,0.46306,0.30385,0.30629,0.11655,2.24804,1.61127,1.85732,0.000414688,0.000414688,0.000414688
272,1005.96,1.1543,0.67352,1.05544,0.39114,0.33302,0.31041,0.11894,2.2567,1.55591,1.85873,0.000411594,0.000411594,0.000411594
273,1009.47,1.1403,0.66102,1.0541,0.37091,0.33333,0.32036,0.12105,2.23274,1.56408,1.83587,0.0004085,0.0004085,0.0004085
274,1013.02,1.14291,0.66616,1.05334,0.43821,0.3115,0.31,0.11112,2.27202,1.56633,1.88195,0.000405406,0.000405406,0.000405406
275,1016.7,1.15545,0.67038,1.05457,0.48127,0.29599,0.31858,0.11971,2.23085,1.55888,1.8578,0.000402312,0.000402312,0.000402312
276,1020.46,1.15213,0.66547,1.04858,0.40586,0.3148,0.31429,0.12191,2.25993,1.5773,1.87891,0.000399219,0.000399219,0.000399219
277,1024.12,1.14092,0.65309,1.05138,0.51908,0.27731,0.30628,0.11479,2.24332,1.5956,1.86087,0.000396125,0.000396125,0.000396125
278,1027.57,1.14627,0.67266,1.05154,0.35593,0.37096,0.30282,0.11543,2.25847,1.59183,1.88196,0.000393031,0.000393031,0.000393031
279,1031.33,1.13971,0.65941,1.05539,0.37842,0.37454,0.31523,0.12004,2.23471,1.61557,1.85688,0.000389938,0.000389938,0.000389938
280,1034.92,1.12798,0.6522,1.05669,0.51287,0.28784,0.32942,0.1285,2.27052,1.58339,1.89063,0.000386844,0.000386844,0.000386844
281,1038.42,1.1175,0.65516,1.04654,0.47232,0.33599,0.34585,0.1307,2.25846,1.58732,1.86937,0.00038375,0.00038375,0.00038375
282,1042.06,1.13045,0.65133,1.044,0.61284,0.28984,0.33305,0.13423,2.29299,1.68787,1.90497,0.000380656,0.000380656,0.000380656
283,1045.76,1.1655,0.66932,1.05011,0.49485,0.29956,0.32391,0.12437,2.2574,1.719,1.8746,0.000377563,0.000377563,0.000377563
284,1049.2,1.13465,0.66234,1.04557,0.35182,0.40995,0.32995,0.13021,2.27262,1.70679,1.89372,0.000374469,0.000374469,0.000374469
285,1052.76,1.10025,0.6384,1.03509,0.43258,0.37157,0.34027,0.12552,2.2619,1.641,1.88314,0.000371375,0.000371375,0.000371375
286,1056.47,1.12982,0.64823,1.04634,0.43263,0.32881,0.30264,0.10946,2.27711,1.59515,1.9083,0.000368281,0.000368281,0.000368281
287,1059.96,1.11758,0.64557,1.03351,0.36515,0.29619,0.3162,0.11854,2.22056,1.5863,1.85454,0.000365188,0.000365188,0.000365188
288,1063.69,1.12203,0.65158,1.03338,0.38264,0.40403,0.35534,0.13487,2.22968,1.55133,1.85464,0.000362094,0.000362094,0.000362094
289,1067.24,1.12363,0.64912,1.04062,0.44436,0.36696,0.34228,0.13363,2.23478,1.59145,1.85183,0.000359,0.000359,0.000359
290,1070.78,1.11253,0.64194,1.04033,0.40229,0.34621,0.30857,0.11774,2.27846,1.68508,1.89141,0.000355906,0.000355906,0.000355906
291,1074.42,1.10083,0.63484,1.0417,0.49381,0.28436,0.31352,0.11876,2.29468,1.70238,1.90838,0.000352812,0.000352812,0.000352812
